Season,Time,Content,Sentiment
Yaz,Akşam,önce indirim yapıldığı yönünde açıklamalarda bulunan sonrasında dün katıldığı bir tv programında ısrarla yöneltilen bu zam değil de nedir sorularına kaçacak yer bulamayarak evet zam cevabını veren rekabeti engelleyici  tutum içine girdiğini açık açık belirten cümleler sarfeden ve çözüm olarak alternatif iletişim yollarının olduğunu söyleyerek şaşırtan bir genel başkana sahip kurum,
Yaz,Öğlen,adima 30062004 tarihinde 32500000 tllik 05072004 tarihinde de 142500000 tllik fatura duzenleyerek  dialup sonrasi adsl sendromlarima bir yenisini daha ekleyen musteri hizmetleri veya teknik destek hatlarinin surekli mesgul tonu verdigi cevap verildiginde de insanlari pinpon topu misali bir oraya bir burya savurarak bedensel ve ruhsal cokuntuye ugratan kurum,
Yaz,Öğlen,modern reklam kampanyaları işine boyut getirmeye çabalayan ancak ne sattığını ne pazarlamaya çalıştığını anlatamayan şirket hasta etmekteler bizleri yaptıklarımız amme hizmeti değil ki çığırtkanlığı ile kafa şişirmekten başka hiçbir işe yaramayan bir idari kadrosu olduğu görülmekte,
Yaz,Sabah,bkz allah belani versin turk telekom,
İlkbahar,Sabah,temmuz ayında 2 gün evde olup kalanında şehir dışında olmama ve telefon faturam 7750000 tl gelmesine rağmen bana standart hatt öneren kurulutur faturaları genellikle son ödeme gününden bir gün sonra göndererek haklı takdir toplayan ölmeden özelletiği görülesi turka iletiim hedesi,
Yaz,Sabah,son ödeme tarihi iki gün önce olan faturamı bugün elime geçecek şekilde yollayan hatta bunu geçen ayda yapan sonra da utanmadan gecikme cezası alacağına emin olduğum utanmaz kurum,
Sonbahar,Gece,elektrik dağıtır gibi dağıtılması gereken interneti karneyle ekmek dağıtır gibi dağıtan kuruluş,
Sonbahar,Sabah,faturalarını incelediğim zaman sinirim bozulmasına mani olamadığım kurumadslden bağlanan bir insanın sabit telefonuna gelen konuşma dışı ücretlendirmelerin bu kadar fazla olması nedendir merak ediyorum bu sabit telefon yahu şunlara bakınaylıkyıllık ücret 8646616 tladamlar sabit telefon için yılda 128144 milyon lira alıyorlar sabit telefon bu yahu konuşuyorum parasınıda ödüyorum neden neden neden benden sabit telefon için yıllık 144 milyon para alıyorsunuzçeşitli borçlar 3383457 tlnedir bu çeşitli borçlar yahu neyse birisi çıksın açıklasın bu çeşitli borçları her ay düzenli fatura ödeniyor ne bir gecilkme ne birşey neden çeşitli borç ya her ay 3 4 alıyorsunuz 144412192 milyon oldu havadan aldığınız para yıllık yuh ya sabit telefon bu ya doğal bir ihtiyaç ya katma değer vergisi 8411986 tltamam kdv alıyorsun iyi peki onada tamampeki bune buneeeeeözel iletişim vergisi 7009989 tlyahu bu gsm değil birşey değil sabit telefon doğal ihtiyaç bu alooo neden özel iletişim vergisi bu neden neden  neresi özel aaaııırrhhhhghhgh,
Sonbahar,Öğlen,bkz turk tele korum tarifeleri,
Sonbahar,Sabah,müterilerine cepten çagri birakacak kadar cimri bir kurummu kendileri,
Sonbahar,Öğlen,bkz ttelekom,
Sonbahar,Öğlen,med nautilus denizaltı fiber optik kablo sisteminin chania istasyonunda yapılan bakım nedeniyle yurt dışı çıkışlarını 2 günlüğüne 3532 gbpslik hıza düşürmüş olmayan 9 ekim 2004 tarihinden itibaren bu naneyi yiyecek olan eskinin kamu kuruluşu şimdilerin şirketidir ,
Sonbahar,Akşam,mesai sonlarına doğru gidilmemesi gereken kurum eve ankastre telefon bağlatma gibi doğal bi isteğimi bile saçma bi nedenle geri çeviriyorlar üstüne birde azarlıyorlar başka bir yolu olup olmadığını sorduğumda ise başka eve taşınacaksın diyorlar böyle kuşbeyinli insanlardan oluşan bi yer işte,
Sonbahar,Gece,türkiyenin internetle tanışmasından sonra en çok küfür edilen bir kurum,
Sonbahar,Öğlen,bir ay icinde 4 kez arizalanan sabit telefon hizmeti veren batasica kurum,
Sonbahar,Sabah,kendi ankesörlü telefonuna fatura gönderen şirket faturayı çevredeki esnaf bulmuş umarım ödeyip yeni bir karadeniz fıkrası üretmezler,
Sonbahar,Sabah,öyle bir firmadır ki senelerdir kazıkladığı insanların gözlerini 128kbitlik adsl hizmetini ortadan kaldırarak zamanında ayda milyar mertebesinde aldığı hatlardaki ücretleri yüz milyonlar seviyesine çekerek boyamaya çalışır kendinden kaynaklı sorunlar yüzünde müşterisini günlerce süründürür ama zamanı gelince faturaları takır takır tahsil etmeyi bilir logosunu görünce tüylerimi diken diken eden firmadır öyke severim sayarım yani,
Sonbahar,Öğlen,cikislarinin dolu olmasi nedeniyle tum turkiyede internet servisinin yavaslamasina sebep olan kurum hatlar tika basa dolmadan upgrade etmek diye bir kavrami hayata gecirmenin henuz kendilerine yakisir bir davranis bicimi olmadigini dusunuyorlar sanirim,
Sonbahar,Öğlen,karşınızda muhattap bulamadığınız kurum ankara 3 bölgede kablo internet hizmeti verilemiyor taşeron genel bir sorun olduğunu ve gideremediklerini yakın zamanda da gideremeyeceklerini belirtiyorlar belki bir kaç ay sonra sorunu çözerlermiş koskoca bir bölge hakkı olan hizmeti alamıyor4441444 tük telekom müşteri hizmetleri 4440126yı aramamız gerektiğini belirtiyor4440126 aranıyor taşeron gerekeni söylemiş bizi niye arıyorsunuz diyor benim sözleşmem sizinle diyorum hizmet alamıyoruz koskoca bir bölge olarak diyorum o zaman koskoca bir bölge kablointerneti için iptal dilekçesi verecek yapacak başka birşey yok yanıtını alıyorumhizmet başlangıcında tesis ücreti alan ancak hizmeti veremediğinde mahalle bakkalı ağzı ile beğenmiyorsan siktir git diyen bir kurum bu ülkeye yakışmıyor,
Sonbahar,Öğlen,3 aydır 25 milyonu geçmeyen faturaları bu ay konuşkan hatt a çevirip 50 milyon olarak bi tarafıma yerleştiren lanet kuruluş,
Sonbahar,Öğlen,normal gündelik yaşamda sıradan bir türk olarak pek çok devlet kurumuyla doğal olarak işi oluyor insanın ve işte türk telekom bunların arasında verdiği hizmet hakkında en ufak bir bilgisi olmayan pek çok insanı bünyesinde barındıran yegane kuruluş bir devlet dairesini ele alalım mesela ziraat bankası olsun bu kurum ziraat bankası kötü çalışan bir banka olabilir ancak her hangi bir şubesinde bankacılığın bsinden anlayan en az bir elemanı vardır ya da iskiyi ele alalım onlarda hiç bir şey bilmeseler bile bilen bir kişiyi gösterebilirler size ancak türk telekom da işler çok ama çok farklı yürür telekomun verdiği en basit ve sorunsuz hizmetlerden biri olması gereken adsl hizmeti ile ilgili karşılaştığınız bir sorunu 444 0 375 denen müşteri hizmetleri telefonundan çözme şansınız neredeyse yoktur en fazla e peki biz sizin arıza kaydınızı alalım diye sizi kandırıp bir daha asla geri dönmezler,
Sonbahar,Akşam,gönderdiği adsl faturalarının zarflarının üstüne f1 otomobili yerine doğan görünümlü lpgli şahin koysa daha mantıklı bir davranışta bulunacak kurum yurt dışı hatları gene yerlerde sağolsunlar,
Sonbahar,Gece,bu kadar eletiriyi sonuna kadar hakeden kurum sadece adsl yardım hattında yazın staj yapan birinin anlattıkları bile bilinen bütün küfürlerin kifayetsiz kalmasına yeter de artar mesaiye saat 9da balanır oysa çalıanlar sabah 8  830 arası i yerinde oluyorlar bu arada çalan telefonları kimse siklemez oysa adsl yardım hattı 724 hizmet verir bkz sözde değil özde temizlik öğle arasında çalan telefonlar da aynı ekilde güme gider  herhani bir yere tamire çağrılan elemanlar gittikleri yerde sokaktaki telefon trafosu gibi aletten herhangi birinin telefonunu çıkarır oraya ahizeyi sokar ve tamir için gerekli ilemi yapar bu sırada sizin telefonunuz meguldür ve bu telefon görümesi ki bazen 1  2 saat sürer size yazar bkz geçmi olsun çoğu zaman sizin telefonunuzu bu ekil igal ettikten sonra geri düzeltmezler bile bu sayede telefonu sömürülen kullanıcı bir de arıza kaydı bırakır elemanlar çalııyo gözükür bkz türksün di mi adslnin gidemeyeceği yerlere bile bile adsl bağlantısı kurarlar 512 bağlantı yapan zavallı abone 2 ay kol böreği gibi fatura öder sayısız arıza kaydı yapar gene tamire giden yardım elemanları ki bilirler orada bağlantının yapılamayacağını kontrol yaparlar sinyal iddeti 0 derler burda adsl olmaz derler kullanıcı e 2 aydır fatura ödüyorum internet bana lazım doktorum ben makale ceviri vs der dilekçeyle bavurcaksınız paranızı geri almak için cevabını alır bkz cinnet gecirirken edilen laflarve liste uzar gider bkz elveda ay elveda feza,
Sonbahar,Öğlen,cebit 2004 fuarında yoldan geçeni güzel giyimli bayanlarıyla çeken ve gelin sizi adslye geçirelim bağlantı ücreti de almayalım diye kandıran bi şeye hadi başvuralım dediğinizde arka kısımdaki çözüm ortaklarını gösterirler ama yaptığınız başvuru yalandır promosyon yalandırne gittiğiniz küçükyalı telekomda bir muhatab bulursunuz ne de elkotek denen firma size yardımcı olur dünyanın en hızlı en modern bağlantısını da kullansanız sözlük gibi bürokrasinin sıfıra yakın olduğu bir yerde de yazsanız en ufak bir sorununuzda düşeceğiniz yer yine bir devlet dairesidir yine sonu görünmeyen bir dehlizdirallahım hepsini ben uydurdum promosyonu kendim düzenledim kendim başvurdum neyse cezası kesin gitsin,
Sonbahar,Öğlen,halihazirda adsl abonesi olan musterilerine bile dogru duzgun hizmet veremeyen ve bununla yetinmeyip sirketlere telefon acarak size adsl baglayalim sozlesmeyi kapiniza kadar getiririz kopeginiz oluruz tribine giren sirket,
Sonbahar,Sabah, idc,
Kış,Gece,yaptıgı adsl promosyonuyla beni benden almıs sirkettir baglantı ucreti ve ilk ayın faturasını odemeden ve basvurunun ertesi gunu acılan ayda 30 milyona 256k 3 gb baglantı nazarımda şamda kayısıdan da kayısıdırkablonet paşaları hala 256k icin ayda 25 milyon destek hizmet bedeli almaya devam etsinler hayatta basarılar diliyorum kendilerine,
Kış,Gece,başvurduğum gün bugün hem de saat 4 gibi adsl bağlayan acaip kurum kimi zaman kıl ederler insanı kimi zaman da böyle seri çalışırlar,
Kış,Sabah,bu garip müessese 56kların demode olup da tüm gün bağlı kalanların sayısı arttıkça ne kadar geride olduğunu şu son dönemde iyice göstermiştir router arızası yurtdışı çıkışlarımızda problem var anadolu yakasındaki problem 15 dakika içinde çözülecektir gibi sorunlar veya söylemler adsl çıktığından beri iyice artmıştır nereye kadar gider bu tartışılır diyecem ama adam tekel olduğu sürece sonsuza gider bu,
Kış,Sabah,teknik eleman statüsündeki insanların daha proxy bile nedir bilmedikleri halkla ilişkiler bölümünde daha doğrusu lcv çalışanların da çoğunlukla kibarlıktan uzak oldukları kuruluş adsl bağlantımı 2 günde açmışlarsa da sonrasında sadece aldıkları paraya baktıklarını düşünüyorum ayrıca bir de eklemeliyim ki adsl bağlantım açıldığından 1 ay sonra adsl hattım üzerinden beni arayarak türk telekomun adsl isimli bir bağlantı pakedi var deyip beni dumura uğratan ve ardından verdiğim benim zaten bu hat üzerinden adsl bağlantım var cevabına haa güzel tamam hoca o zaman iyi günler şeklinde karşılık verilmiştir birincisi bu nasıl iş hangi hatların adsl bağlantısı olduğuna bakmadan kafadan mı aranıyor numaralar ya da sıradan mı ikincisi bu ne laubaliliktiranlatmakla bitmez türk telekom ülkemizin biricik tekelcik telekom firmasıdır,
Kış,Akşam,şöyle bir açıklama yapmışlar internet arızası hakkındainternetin doğası gereği peering farklı otonom sistemleri arasında bilgi alışverişi ilişkisi olan tüm otonom sistemleri birbirlerinin anonslarını aldığı ve kendi peeringlerine bunları anons ettiği için ttnet otonom sistemine ait olmayan ip adreslerinin anons edilmesi yurtdışı bağlantılarımızın yapıldığı ve peering ilişkimiz olan telekom operatörlerini ve onlara bağlı diğer internet servis sağlayıcılarını olumsuz yönde etkilemiş ve kesintiye neden olmuştur kesintiye neden olan bu anonsların kaynağı tespit edilememiştirkaynak nethaberbkz vay anasını sayın seyirciler,
Kış,Akşam, ve  adreslerinde olan sitesi veritabanı loglarının şişmesi nedeniyle down durumda olan kurumdurmicrosoft ole db provider for odbc drivers error 80040e14microsoftodbc sql server driversql serverthe log file for database ttweb is full back up the transaction log for the database to free up some log spacedefaultasp line 32bkz peeeeh,
Kış,Gece,el emeği göz nuruyla hazırlayıp dürüm şeklinde gönderdiği faturalarında hala ytl ye geçememiş olan teknoloji firması yenilik adına olan bütün unsurları geriden takip ediyorlar ve sonrasında da  telekomdan büyük yenilik artık hede hodo var bizde  gibi bir kampanya ile eskide kalmış birşeyi bize yeni adı altında iteliyorlar yarın öbürgünfaturalarda büyük gelişme artık faturalarınız ytl olarak gelecekgibi bir çıkış yapmalarını beklemiyorum değil mevzubahis faturalarında diğer bir nuans da dikkatimi çekti dokumanın aşağılarına doğru bir bölümde eğer hattınız standarthatt olsaydı şu kadar olacaktı ama bakın biz size hesaplıhatt ayarı çektik yarısı geldi gibi bir belirtme var ne diyim allah razı olsun,
Kış,Sabah,sabah sabah insanı dumur eden özellikle seçilmiş insanların bir arada bulunduğu onun hattını diğerine alinin hesabını veliye geçiren süper kurumefendim telefon hattınızı kapatmaya gidersiniz ve sizinle ilgilenen selvi boylubıyıklı kıllı kara kaş kara göz adama474xxxx numaralı hattının 270 milyon borcu varönce bunu git kapa sonra gel der gözleriniz faltaşı gibi açılırnmneeo telefon numarası bana ait değilhem ben sultanbeylide de oturmadımbir yanlışlık var aben bilmemaha bak bu bilgiler sana aitne itiraz ediyosunderdin varsa giedecen pendiğenmya gardaşım ben bu numarayı tanımam bilmemüstelik adres de bana ait değil dagözünü sevem sen şu adrese hele bi daha bahyanlış görüyo olmayasan adam tınlamazasıradaki gelsinkendi kendinize söylenirsinizhey allahım yaaolacak iş mi bu o sırada yanınıza kibar 7580 yaşlarında bi bey amca gelir ve sizeaman hanım kızım sen otur kalk dua et 270 milyon borç koymuşlarbana 2 yıl önce 1 milyarlık fatura çıkardılar900lü hatlardan konuşmuşumbende o hatları arayacak güç mü var evladım nmama ben üzerime kayıtlı olan 356xxxx numaralı telefonu kapatmak için geldim burayaüstelik erenköyde otururken birden nasıl olduysa sultanbeyline taşınmışımve o telefon numarası da sultanbeylideki bir adrese aitya bu kamera şakası filan olmasınsöylene söylene erenköy telekomdan çıkılır eve gidilir görevlinin dediğine göre 474xxxx numaralı hat borcundan dolayı kapalıdırşeytan bazen kötü anlarda dürtmez ya iyi anlarda da dürteralırsınız elinize telefonu size ait olduğu idda edilen numarayı çevirirsiniztelefon çalmaya başlardumurlardan dumur beğenindoğu şiveli bir kadın sesidirkaaaalooooovnmiyi günler474xxxx numaralı telefonla mı görüşüyorumkevetgimi aradıznmkendimişey yani siz kimsinizkben zülfiyegimi aradıznmzülfiye hanım bu telefon numarası benim adıma kayıtlıne zamandır siz bu numarayı kullanıyorsunuzkyoh gızım ben zülfiyebu numara bene aittirparasını hepisini ödemişem bengelin çıkın işin içindenkadın anlamadığı gibi bir de size bas bas bağırır zavallı kadına durumu anlatmaya çalışırsınızen sonunda onu düelloya pardon buluşmaya çağırırsınızbirlikte sultanbeyli telekoma gitmek için randevulaşırsınızburdan çıkarılacak sonuçher türk vatandaşının altı ayda bir telekoma gidip abi geçiyordum uğradımborcum neyim var mı diye soracaktım demesi gerekiyorunutmayalım ki erken teşhis erken şifadır,
Kış,Sabah,limitli adsl de kullanım ücretini peşin alan kurum nasıl yani dersenizfarzedelim kasım ayının başında üye oldunuz ilk faturanız aralık başında gelir 2959 88  milyon faturayı ödersinizocak başında faturanız gelir 29 milyon gelmesi gerektiğini düşünürsünüz ama fatura 5025 ytldir16 milyon fatura edilmemiş tutar vardırarar sebebini sorarsınızo tutar kasım aynın ücretidirtelekom faturaları ayın başında düzenler ödemeleri ayın sonuda aldığı için sizin ne kadar kullandığınıza bakmadan parayı peşin peşin alırşu soruyu sorarsınız  ya o ay limiti aşmışsak ne olacak onu gelecek aya yansıtacağız derlerhattı iptal ettirmek istediğinizde parayı peşin ödediğinizi unutmayınız,
