Season,Time,Content,Sentiment
i̇lkbahar,öğlen,hizmetini değil ismini satan firmadır bu ayrıcalığa sahip olmasının en büyük nedenide pazara yenilik getiren ilk firma olmasıdır  ama bunun parsasını daha nekadar toplayabilir mechul tabii zira bir iki hafta içinde vodafonun pazara girişi resmen onaylanıcak umarım yazın çok şenlikli geçerde bizde faydalanırız çılgın tüketiciler olarak,
kış,öğlen,itinayla gecen haftasonu yollamasi gerek tum info mesajlarini ustuste yollayan muthi kurulu veya kurulamayi ozellikle bir galatasarayli olarak antep macini 4 kez ilk yari ikinci yari ve 6 goluyle tektek yollayan arkadain ellerinden opmek istiyorum haftasonu yaadigimiz zaferi yad ettimileri derecede spammera donuen bu guzide kurumumuz iddia mesajlari atmadaki hirsiniz azmini cabasini baka ve iyi bir eye kanalize etse dunya ikinci bir vodafonea sahip olurdu bkz ne terbiyesiz insanlarmissiniz siz be,
kış,öğlen,reklamlarında kah uruguayda cekiyoruz kuala lumpurda en iyi biz cekeriz montevideoda 3 mesaj atana 1 tane bedava gibi söylemlerde bulunup istanbulda oturan benin odasında cekmeyen kurum,
kış,öğlen,mcp norway ile yaptigi anlasma sonucunda acik denizlerde de hizmet veren firma ayrica sozluge verdigi cop adam supermanli theme ile euzu besmele cektirmistir,
kış,sabah,müşteriyi kazıklamayı görev edinmiş şirket eski operatörümbkz sabit ücretverdiği reklamlar yerine biraz indirim yapsaydı yıkardı ortalığı,
kış,akşam,kiyida koede kalmi shubuo servislerini simplus64 kart satmak bu karta ozel menu uzerinden bir anda abone yapmak gibi yollarla satan belki de bunu farkinda bile olmayan turkiyede sayili kurumun sahip oldugu imkanlarla bu denli kotu idare edilen cep telefonu operatoru,
i̇lkbahar,sabah,almanyada tarife değişikliğine gitmiş sadece tmobilde ile aramaya yapabileceğiniz ve konuşma dakikasını 44 kontura çıkarmış fırsatçı hat,
i̇lkbahar,gece,yeni nesil telefonlarda spamguard opsiyonu yaratilmasina sebep olacak irket bu kadar da olamaz yani,
i̇lkbahar,akşam,gsm operatörlerinin ağır abisi işine gelirse tarifesiyle bel bükme bütçe çökertmeyi görev edinmiştir,
i̇lkbahar,akşam,tesadüf sonucu incelediğim telefon kullanim detayında bana 35 ytl lik bir shubuo chat paketi yerleştiren   müşteri hizmetlerinde oradan oraya aktarılmam sonucunda hiç bir şeyin düzelmediği en sonunda hattımı iptal ettirmeye karar verdiğim kazıkçı gsm operatörü,
i̇lkbahar,akşam,faturalı hatları faturasızlardan daha çok öpen operatörbizbizecell kullanan faturalı hattın bir dakikası 320000tl 32ykr  faturasız hatta ise 4 kontör yaklaşık 240000tl 32ykr  dürbkz ulan ben de mi avea ya gecsem acaba,
i̇lkbahar,gece,gecen hafta aniden hattimi gecici bir sure servis disi birakan fekat bunu yaparken bana hicbir sey hissettirmemek adina benim arama yapmama izin veren enfes olusum durumu farkedip musteri hizmetlerini aradigimda da bizde bir kayit gorunmuyor siz kendiniz engellemis olmalisiniz hattinizi gibi dunyanin en postmodern ve absurd musteri hizmetleri temsilcisi cevabini aldimtelefon menusunde arama engellemenin nerde oldugunu bile bilmiyorum ben dememle o zaman baska biri sizin telefonunuzdan size gelen aramalari engellemis cevabini aldim ki o saniye kendimden gectim nirvanaya vardimnasil analitik nasil musteri odakli bir sirket anlatamam,
i̇lkbahar,akşam,yaşadığım çalıştığım iş için bulunduğum hiç bir yerde çekmeyen operatör sanırım türkiye kapsama alanı dışında istanbulda maçka seyrantepe küçükçekmece şile bursada görükle gaziantepte nizip kayseride merkezden uzaklaştıkça kapadokyada ürgüpte olimposta adana otobanda kumburgaz sahilde urfa balıklıgöl yakınlarında fethiyede yer yer görüşme yapmak imkansız,
i̇lkbahar,sabah,kombara adlı kampanyamsı şeyle birlikte zaten kontör sıkıntısı çıkan bendenizin ocağına incir ağacı diken gsm operatörü en azından her ay üç beş kontür gelmekteydi artık neymiş yok efendim elliden az kontör olunca kombaranda kullanamiyorsun bir de matah bir şeymiş gibi televizyonda bağıran tipler kombara da neymiş,
i̇lkbahar,sabah,piyasadaki rekabete ve kampanya üstüne kampanya yapan rakiplerine rağmen halen daha müşteri düdükleme odaklı hizmet politikasından vazgeçmeyen firma diğer operatörlerde beleş olan pek çok şey için fahiş ücretler istemelerine eskiden beleş olanlar da artık paralı rezil web hizmetleri sayfasına artık söylecenek bir şey yok ama yaptıkları her yeni kampanyayla bir öncekinden daha beter sokmaya çalışmaları artık sabır taşırmaya başlamış durumda müşteri sayılarında ciddi bir kayıp olduğunu düşünüyorum zira eskiden telefon rehberimdeki numaraların abartısız yüzde 90ı turkcelle aitken bugün bu rakam yarı yarıya azalmış durumda tüm bunlara rağmen halen müşteri memnuniyetsizliğini arttıracak işler yapmaya devam etmelerininse bu adam hattı teslim edene dek ne kadar düdüklersek kardır anlayışından kaynaklandığını sanıyorum bu vesileyle 7 senedir kullandığım bu operatörün sim kartını pek yakında istanbulun kanalizasyon şebekesine bir daha dönmemek üzere yollayacağımın ve yeni bir operatörle daha az göte kaçacak konuşmaların müjdesini de hayranlarıma vereyim,
i̇lkbahar,gece,ikişer gün arayla aşağıdaki mesajları atabilmiş bir operatör1 mesaj kampuscell aboneliğini yenilemek için son gün 15 haziran 3 mesaj saçmalamanın sınırlarını zorlamakbkz bu kadarı da fazla artık,
yaz,sabah,aşağıdaki mesajı atıp beni heyecanlandırmıştır telefon ekranında gözüktüğü şekliyle yazıyorum731kisiye plazmatvher 100ye250kntr60dkhediyesosyal7777egonderingezeglen paketinegunde 1kntre2ay abone olun  ,
yaz,öğlen,bunca senedir kullandığım süre içinde ilk defa konbaramdaki 40 kontörü kendiliğinden 50 ye tamamlayarak yüklememi sağlayarak ömrümde ilk defa bir iyiliğini gördüğüm şirkethayırdır inşallahbkz kıyamet alametleri,
yaz,öğlen,bkz ,
yaz,akşam,28062006 tarihi itibari ile hazırkart kontör kartı fiyatlarına zam yapmış firmadır bu zamma göre kontör kartları aşağıdaki fiyatlardan satılacaktır100 kontörlük kontör kartı  	1200 ytl250 kontörlük kontör kartı 	2650 ytl500 kontörlük kontör kartı 	5000 ytl1000 kontörlük kontör kartı 	9200 ytl,
yaz,öğlen,yarin gazetelerde reklam vererek ucretsiz cep telefonu kampanyasini duyuracak olan gsm operatoruvodafonedan once kapacaklar pastayi keratalar  karamemed hanginiz,
i̇lkbahar,akşam,bkz 28 subat serefine yuzde 50si turkcellden,
i̇lkbahar,akşam,amarigada bir amarigan numarasini uluslararası dolaşıma açtırdığınız türksel hattınızla ararsanız 34 saniye için 4 milyon türk lirası ödemeniz mümkündür,
i̇lkbahar,sabah,bkz turkcell in sonera ya satilmasi,
i̇lkbahar,öğlen,müşteri hizmetlerini arayıp 3 dakika boyunca menü dinletilen ardından güc bela bir temsilciyle görüsüp onun sizi uluslararası bölüme aktaracagını söylemesiyle tekrar ana menüye aktarması 3 dakika boyunca yine aynı menüyle ugrastıktan sonra yeni temsilciye derdinizi anlatamayıp hic bir sonuc elde edemeden telefonu kapattırabilen bi kurum,
i̇lkbahar,akşam,2004 yılında 32 milyar dolar gelir beyan etmiş firma sektördeki hakim durumunu sonuna kadar kullanıp son derece kazık tarifeler uygulaması yüzünden anormal bir rakam değil tabi hakim durumunu kullanıp biz abonelerini dünya standartlarının çok üstünde tarifelerle sömüren bir de yüzsüz yüzsüz bu sene süper kar yaptık eheh diyen bir başka firma içinbkz türk telekom,
i̇lkbahar,öğlen,halihazırda bulunan diğer iki operatörden farklı bir strateji izlemektedir avea ve telsim bu baz istasyonları zaten 724 sinyal alıp veriyo bari kullanılsın da bi işe yarasın diyerek 10 dakikası 15 kontör gibi ucubik fiyatlarla konuşturur daha da ileri gider partner gibi tarifelerle bedava konuşturur sabit bir fiyata turkcell ise en son fiyatım budur ama ben hattımı kilitlemem derpeki sonuç ne olursonuçta turkcellde aradığınız kişiye 724 ulaşabilirsiniz attığınız mesaj her daim taş çatlasa 1 dk içinde yerine ulaşır telefon açıksa ancak avea ve telsimde konuşma manyağı çiftler  kankiler çenesi konuşmaktan bir türlü yorulmamış radyasyon manyağı olmuş yurdum gençliğinin değerli üyelerinin bitmek tükenmek bilmeyen ücretsiz ya da 15 kontörlük sohbetleri beleş smsleri yüzünden akşamları devamlı ulaşılamaz hatlar yoğundur düşmez kilitlenir mesaj gitmez gitse de rapor gelmezvs,
i̇lkbahar,öğlen,arabağlantı ücretini 148 bin liradakika olarak açıklamıştır,
i̇lkbahar,öğlen,hat kapalıyken süperşifre vermeyen dolayısıyla internetten kredi kartıyla ödeme yaptırmayan adresimi 5 kez değiştirdiğim halde faturalarımı ulaştıramayan müşteri hizmetlerindeki adresim güncelken yine müşteri hizmetlerine bağlı taksitlendirme servisinde 2 sene önceki adresimi 17 şubat 2005 te kaydettiğini iddia eden aralık 2004 te yerleştiğim yeni adresimi ise temmuz 2003 te sistemlerine kaydedebilecek kadar ileri görüşlü olan sonuçta faturalarımı ve ihbar mektubunu 2 sene önceki adresime gönderip sonra ödemedin diyerek icraya veren ve hala o adreste beni arayan avukatlara sahip borcumu ödemek için ben aradığım halde icraya verip 60 ytl için 200 ytl icra masrafı oldu dün diyebilen iletişim harikası firma şu ana kadar adıma kayıtlı hatları inceleseler ödediğim faturaların 20000 ytlyi geçtiğini farkedecekler amazorla avea abonesi yaptılar araştırıyorum tuketici hakem heyetine mi gideyim yoksa asliye ticaret mahkemesinemibkz şimdi bastım kırmızıya,
i̇lkbahar,akşam,reklamlarını görünce verdiğim paranın nereye gittiğini bilerek huzur içinde uyumamı sağlayan kuruluş,
yaz,sabah,efatura servisi normal posta hızında çalışıp fatura kesim tarihinden 5 gün sonra email yollayan en asil duygunun cepcisi,
kış,sabah,logosu bir tavsan ve bir salyangoz kirmasi olan telefon sebekesi bunun sebebi de tavsan kadar hizli salyangoz kadar hassas demekmis,
kış,öğlen,telefonu neredeyse hiç kullanmadığım ay bana normalden 50 fazla fatura göndererek ilgimi cezbetmiş olan şirketayrıntılı döküm gelsin soracam hesabını,
kış,sabah,en sonunda rim ile anlaip blackberry satmaya balayacak telco her ne kadar avea daha once adim attiysa da aratirma icin nereden bulduysa beni bulup gelen delikanlinin agzindan alamadigim lafi sagolsun google alertsdan aldim yakin zamanda da sitelerinde duyuracaklarini tahmin ediyorum,
kış,öğlen,beleşçilere hitap etmeyen gsm operatörüdür telsim ya da aveadaki gibi bembeleş tarifeler yoktur turkcelldeama es geçilmemesi gereken bir nokta vardır ki bizim ev hariç her yerde çekmekte,
kış,akşam,bkz turkcell in turkce karakter uyanikligi,
kış,sabah,iranda operator kurmaya niyet etmi ama tahrandan ha dondu ha donecek operator ayrica gsm operatorlugu iine basiretsizlik ve ilerigoru yoksunlugu gibi meziyetlerle zamaninda girememi olan koc yine devlet eliyle uzerine kondu konacaktir bu yuzden imkb ve nysede hisseleri gecici olarak ileme kapatilmitir yillardir muteri hizmetleri konusunda gelime gosterememi muteri temsilcisi seciminde hep baarisiz olmutur,
kış,sabah,13 hissesi koç tarafından yapı kredi bankası ile birlikte satın alınan şirket,
kış,akşam,bana hedo höde ye mesaj göndererek  mevcut puanınızla  15 dakika x 12 ay ücretsiz konuşma süresi kazanabilirsiniz demiş   mesaj göndermemi takiben 15 dakika x 3 aylık konuşma süreniz yüklenmiştir şeklinde mesaj gönderen kandırıkçı ve kazıkçı gsm operatörü,
kış,öğlen,türkiye hariç her yeri kaspayan şirket teşvikiye nişantaşı beşiktaş üçgeninin ortasında kalan maçkada aranacak sinyal dahi yokken en azından cihangirde aranacak sinyal varmış bkz cihangirde turkcell sinyali aramak,
kış,öğlen,gprsimi sebebini kendileri de bilmeden disable etmis ve son 7 aydir bir turlu geri acmayi becerememis cep telefonu operatoru,
yaz,akşam,yalnızca açıklanacak öss sonuçlarına binaen rahatsız etmekle kalmayan ayrıca nilin nerde dumanın nerde sahneye çıkacağını nerelerde turkcell partileri olduğunu nasıl kontor transferi yapıldığını bilmem kaç kontor kazanıldığını ne kadar mesaj atılırsa ne kadar kazanılacağını defaatle bildiren bunaltıcı operator yakın zamanda uykularımı ve sabahlarımı tespit edip iyi uykular günaydın gibi mesajları çekmesinden korkuyorum,
yaz,gece,gecenin 2sinde abuk sabuk mesajlar atan densiz operatör,
yaz,öğlen,beni kocemen bir ruyadan uyandirmis ilginc kurulustur kendisi kendimi bildim bileli sagda solda gordugum su kapagin altindan cikan numarayi 3131 e gonder bayhan konserine 2 kisilik davetiye kazan ekstrenizdeki rakamlari 1234 e gonder fiat doblo kazan soktumsel tarifesine uye ol tsunami cennetinde tatil kazan kilikli kampanyalari kazanmayi basaranlarin nasil insanlar oldugunu merak etmisimdir biraz da saflik mi artik cocukluk donemi sanrilarindan midir bilmem ama hep talihlilerin adi bir kavanoza atilir noter huzurunda yapilan cekilisle de adi cikan sanslilar sevinir sanirdim usenmeyip o numaralari filan mesajla saga sola gonderdigimi hic hatirlamiyorum yanliz bir sefer gecen yilbasi tum ailenin cep telefonlari yenilendiginden etek almaya gidip de kopek aldigimizdan 150 civari kupon birikmisti elimizde akmerkezin volkswagen cekilisi icin de bir sefere mahsus hep beraber doldurup katilmistik lakin tabii ki bize yine cikmadi araba filan her neyse bu yuzden hep bu insanlarin cok sansli olduklarini ise gidip gelirken hatta gunde 3 ogun arabalarina ve kafalarina guvercin sictigini dusunuyordum sonra bir baktim ki gnctrkcll 6 sansli talihliyi newyorka trle gonderiyor oha falan oldum ama bir trl ugruna da sabah aksam gnctrkcllnin genclik imaji vermeye calisan kaypak mesajlarina maruz kalmak da makul gelmedi sonra talihli listesi belli oldu kazanan 6 kisiden 4u zaten turkcell bunyesindeki gencler ayda 30 milyonluk sms garip garip organizasyonlara davetiye ve belki ilerde turkcellde staj yapabilmek icin turkcelle projeler ureten ki son zamanlarda hayata gecen servislerinden biri de bu universite ogrencilerine aittir ama onlara tesekkur edildigini bile zannetmiyorum okulda etrafta arkadaslarina gizlice turkcell servislerini pazarlamak durumunda kalan ve telefon kayitlari incelenen bu gencleri ilk defa garip olmayan bir yere gondermisler hazir bu kadar uydurdum abartayim bari demek ki en azindan guzide ulkemizde isler boyle yuruyor talihli olmak icin sansli olmaniza gerek yok dogru yerde muhafaza edin kendinizi yeter,
yaz,sabah,yapacaz deyip yapmadiklari bir is icin internet uzerinden sikayet mesaji gonderdigim 5 gun boyunca seslerini cikarmayip 5 gun sonunda  tarihli sikayetinize istinaden lutfen 444 0 535 numarali telefondan turkcell musteri hizmetlerini arayiniz deyu sms gonderen sirketlan hem hata yapiyorsun hem de bana benim kontor bitiyor sen arayiver beni tadinda mesaj yolluyorsun utanmasalar odemeli arayacaklar benibkz 2005 oss sonuclari7880456,
yaz,sabah, hasan yildirim7751118,
yaz,öğlen,odemem gereken faturayi ogrenmem icin 2 sms bedeli ucretlendiricekmi benitatildeyim ulan gps ile bul faturami plaja gonder madem teknoloj satiyosunun buna 2 sms bedeli oderim  sms robotuna odemem diye haykirdigim gsm operatoru,
yaz,öğlen,süper ligee adını vermiş para babası şirketbkz turkcell superlig,
yaz,akşam,fitch isimli kredi derecelendirme kurulusu tarafindan ytl cinsinden uzun vadeli kredi notu bbye yükseltilen sirket isin ilginc tarafi türkiye cumhuriyetinin kredi notu bb iken olmustur bu hadise yani fitchin analistlerine göre turkcellin uzun vadeli borç senetlerinin güvenilirligi türkiye cumhuriyetinin piyasaya sürdügü devlet tahvilinden daha yüksektir bkz allah allah,
yaz,gece,web sitesindeki müşteri hizmetleri iletişim formuna girilen şikayetle ilgili olarak kılını kıpırdatmayan şirket,
sonbahar,öğlen,bedava email dağıttığını idda eden şirket adresinde detaylı bilgi mevcutkazikciturkcellcom u aldim  ortamlara akiyorum hacı,
yaz,öğlen,telefonunuzu roaminge actiginizda gprs mms gibi servislerden yararlanamamaktasiniz aklinizda bulunsun bu da hey yumurtaya ekil emal yapan paskalyaya eglence katan rabbim,
yaz,sabah,yıllardır kullandığım ilk kez bir sorun yaşadığım operatörüm7649635 deki olay üzerine müşteri hizmetleri ile bir kaç kez muhattap olmak zorunda kaldım ama malesef bir türlü sorunuma çözüm olamadılarilk önce aboneliğimi yenilediğim turkcell bayiini öğrendiler ardından en son ne zaman kontor yüklediğimi sordular ardından kaç kontorum olduğunu üstüne sorun ile ilgili sms raporu almak isteyip istemediğimi sordular ard arda konu ile alakasız çözümler ürettileradam gibi deseler ya bilgisayar sistemimizde arıza var bir türlü yenileyemedik kampuscell tarifenizi,
