Season,Time,Content,Sentiment
Kış,Gece,5 ay önce onlardan aldığım devamlı periodik olarak açılamama problemi çektiğim bilgisayarımdaki soruna şahit olduktan sonra nedenini bi türlü tesbit edemeyen bilgisayara attıkları birkaç restart dışında hiçbirşey yapmadan bilgisayardaki sorunun çözüldüğünü ee şimdi çalışıyo işte şeklinde dile getiren şu anda çalışmayan bi bilgisayarım olmasına sebep olan güzelim çarşamba günümün de içine eden firmadır kendisi ayrıca pazar günü verdikleri satış ilavelerinde ürünün zayıf olan ama aynı zamanda temel olan özelliklerini yazmayıp kendilerince de çakallık yapmaktadırlar aynı çakallığı internet sitelerinde de görmek mümkündür,
Kış,Öğlen,yarim saatten fazla bir suredir musteri hizmetleri hattinda ninodan amoru dinledigim firma kendilerine musterilerine daha saygili olup da arasira sarkiyi degistirmelerini oneriyorum tamam laptopimin dvd playerindan hata cikti 15 dakikalik isi 22 gune yayip dvd player teknolojisindeki gelismeleri takip ettiniz tamirci firmanin istedigi faturayi gondermek icin yeni dogum yapmis teyze kizinizin anne fatuyayi göndey demesini beklediniz o arada mevsimler mevsimlere karisti yollar yollara eklendi kusler baristi darginlar sarildi ben laptopi aldigimi unuttum bunlar normalde her duzgun sirketin musterilerine yasatabilecegi gundelik siralik olaylar ama bu amor isi kotu iste dinleye dinleye ispanyolcayi soktum mesela kontiyooo askim sonmedi demek eh yol devoo evet sevdicegim allah bin turlu belamizi versin demek ne tis tuma yihticeeee de benden bir daha alsveris yaparsan meksika fasulyeleri dutsun seni demekbu entryi de nicin aradigimi unutmamak icin yaziyorum zaten amoooor,
Kış,Akşam,ankarada yeni açılan kendi deyimleri ile hiperstoreun son derece kötü olduğu bilgisayar markası herşey bir cumartesi günü hem vakit geçirmek hem bahsedilen bu yeri görmek hem de uygun bir iki şey varsa almak için mağazaya gitmemle başladı içeri girdiğimde ilk gözüme çarpan şey 3 katı satışa ayrılmış bu devasa binanın ne kadar kötü bir şekilde doldurulmuş olduğuydu dolu izlenimi vermek için etrafa saçılan ürün kutuları mekanın çarçur edildiğinin göstergesiydi üç kattaki ürünler teknosa benzeri yerleştirilmiş olsa çok rahat bir şekilde tek kata sığdırılabilirdi ikinci olarak dikkatimi ürünlerin fiyatı çekti hiç de hiperstoredan beklenen bir indirim olmadığı gibi pek çok ürün de internet alışveriş sitelerinden pahalıya satılıyorduüstelik onlarca kişinin sürekli ayakta kalarak gezmesi için tasarlanmış olan bu mekanda bir tane bile iki dakika soluklanmak nefes almak için oturacak bank ya da sandalye yoktu zemin eksi bir zemin 1 ve 2 katlarda bilgisayar malzemeleri satılıyor 3 katta ise beyaz eşya satılıyordu söylememe herhalde gerek yoktur beyaz eşya alan kimse yoktu ortada bir üst kat ise eğitim salonları ile idari personele ayrılmıştı en alt kattan alışverişimizi yaparken donduktan sonra ödeme yapmak için kasaya yöneldik ancak bu ultrazekalı mağaza yöneticileri son derece ilginç bir satış stratejisi geliştirmişlerdi hangi ürünü alıyorsanız o ürünün satıldığı yerdeki bankoya giderek isim vb bilgileri ile bu satışı kaydediyorlar ardından sizi ödeme yapacağınız kasaya yollayıp ürünü de kendileri arka taraftan kasaya götürüyor ve orada bekleyen diğer ürünlerin arasına koyuyor kasaya geldiğinizde ödeme yaparken ise kasiyerler oradaki onlarca ürün arasından önce sizinkileri buluyor ve getiriyorlar burada bir zaman kaybı yaşanıyor ancak alışveriş sırasında bundan çok daha kötü bir durum ortaya çıktı çok akıllı yetkililerinin alışveriş ve stok takibinin il ya da mağaza bazında değil tüm türkiye çapında çalışan bir sistem ve bilgisayar programı üzerinden gerçekleştirmeleri ve paradan tasarruf etmek için tüm bağlantılarını da telekomun dandik adslsine bağlamaları sonucu o bölgedeki adsl kesintisi yaklaşık 2 saat süreyle tüm mağazanın satışını durdurdu internet bağlantıları kesilen ve stoktan düşüm yapamayan kasiyerler stok yapamayınca personel ile müşteriler arasında kavgalar çıktı ancak ne ilginçtir ki bir yetkili gelip de nerdeyse 1 saate yakın kasa sırasında bekleyen onlarca insana en ufak bir açıklama yapma gereği duymadı sonuç olarak şunu görmüş olduk bu mağazaya tekrar gitmemiz için ortada hiçbir sebep yok bilakis eşimizi dostumuzu buradan uzak tutmak için yapılması gereken çokbkz olmamış diyor on üzerinden üç veriyoruz,
Kış,Akşam,bkz anakart cpu ram disk cdrom ve kasa alınır  montajı yapılır sistem çalışmaz2gün telefon ile bilgi alınmaya çalışılır meşgul meşgul meşgul  gün içinde 3–4 defa aranır aynı sonuç6gün arayan soran yoktur 5 ve 6gün başa gelenler daha acı verir bir şekilde tekrarlanır ve anakartın da arızalı olduğu öğrenilir anakart ithalatçıya gönderilecektir aramam iyi olmuştur hatırlatmışımdır onlara bu gönderme işlemini15 20 25 30 günler herhangi bir ses seda yoktur telefon ile ulaşma girişimleri sonuçsuz kalmaktadır31gün ses yok33gün bölümler halinde incelenirbölüm 1 telefon ile ulaşılır sistemin hazır olduğu öğrenilir tabiî ki arayıp ulaşmak ve derdimi 5 kişiye yine anlatmam gerekir sıra numarası alınır sıra beklenir lan sikim yine yanlış numara almışım yine numara alınır sıra gelir sistem teslim alınır bölüm 2şirkete gidilir fişe takılır sistem yine arızalıdır burada ciddi bir gülme krizine girmişim arkadaşlar sonradan söylediler gerisin geriye bölüm 3 vatan bilgisayara dönülür sıra numaralarının hepsi alınır etraftakilerin pis pis bakmasına aldırmadan sıra gelir hafif sinirli bir biçimde kaydı alınır  2 saat önce teslim ettikleri kasayı yine bin bir hengâme ile teslim alırlar parmak izi kontrolü yapmadıkları kalmıştır 20–25 dakika beklenir hala ses yoktur teknik servise dalınır ve orda sistemin çalıştığı görülür kafayı yemek üzereyken olaya müdahale edilir kasaya ufak bir dokunmamla sistem yine göçer oradaki servis görevlisi de şok olmuştur sistem de bir temassızlık vardır ve sadece ben dokununca bozulmaktadırcenabetsem şerefsizim uzun uğraşlar sonucu anakartın boku bokuna değiştiği ortaya çıkar yeni takılan power supply da bozuktur zaten üzerindeki etiketlerden barizdir en yeni power supply bin bir rica ile hemen takılır ve uzaklaşılırsistem halen windows kurulmamış bir biçimde şirkette beklemektedir kurmaya cesaretim yokedit gold pcyi kötü bilirdik bir de neler varmış meğer,
Kış,Akşam,satış sonrası hizmetleri konusunda bu kadar eleştiri duyduktan sonra bugün bozuk çıkan ömür boyu garantili ram konusunda başıma ne gibi dertler açacağını kara kara düşündüğüm firma halbuki bugüne kadar mutlu bir ilişkimiz vardı indirimler olsun taksitler olsun,
Kış,Sabah,dun 2 kez bozuk urun aldigim yer ilki airties wireless modemdi ve antenlerinden biri kirik cikmisti dun de hic calismayan bir usb coklayici almis bulunuyorum isin enteresaniaptalligibilmiyorum nesi dun aldigim urunun kutusu acilmis oldugu icin soyle bir diyalog gecti satici arkadasla aramizda merak etmeyin bir sorun olmaz dedigi icin utanarak tekrar degistirmiyorumeve geliyorum ve alet calismiyorboyle ozlu bi soz vardi temelinde de ikinci kere kaziklanma olayi gerceklestiginde durumun kaziklananin aptalligindan kaynaklandigi yatiyordu,
Kış,Öğlen,urunleri konusunda bir yorum yapamiyorum ama cardfinans ile 16 taksit vs kampanyalari tamamen kredi karti satmaya yoneliktir onceden telefonla gorusursunuz  bakin benim cardfinansim yok ama magazanizdan alacagim bir urun var tabii buyrun ne demek vergi kimlik no ve kimliginiz yaninizda ise ve herhangi bir odeme sorununuz yoksa 20 dakika icerisinde kartinizi teslim alip alisverisinizi yapabilirsiniz pekiaksam magazaya gidilir form doldurulur hanim efendi  kartinizi evinize gonderecegizya ben lan neyse bir sey diyemiyorumsonuc gold pcye gidilip efendi efendi urun alinir,
Kış,Sabah,bahsettigim kirik modemden sonra aldigim hic calismayan usb coklayiciyi iade etmeye gittigimde tam 1 saat cikamadigim yer prosedur soyle oyle seyler cikiyor ki inanamazsiniz modem kutularindan modem cikmiyor mesela bos kutu satiyoruz nasil gozden kaciyor ben de bilmiyorum bu birsey degil yanitabi ben dumur otesi dumur butun kutularin kontrol edildigi icin acik olmasiyla bu cevabin celiskisine mi takilayim soylenenin icerigi karsisinda mi sok gecireyim sasiriyorum oysa ki soyleyenin soyleme nedeni cok acik siz sukredin ki kutunuzdan bozuk mozuk yine de urun cikti bos kutu sattigimizda geri getirene hirsiz muamelesi de yapiyoruz biz musteri bozuntusu sukret diyorumdaha sonra bu gorevli arkadastan urunun bozuk oldugu yazan bir kagit parcasi aliyor karsiliginda 34 yer imzaliyorum bize diger siradan bir numara alip beklememizi soylediginde hic tepki vermememim nedeni bir once soylediginin etkisinden kurtulamamis olmam kuzu kuzu dedigini yapiyorum ve beklemeye basliyorum 3 5 7 10 derken 15 dakika sonra bizim sirada hicbir ilerleme olmayinca ayni gorevli arkadasa gidip durumun nedenini soruyorum haaa tabi diyor sizin siraya bakan arkadas burada degil bu arada 15 dakikalik bekleme sirasinda bu arkadasin tam karsisinda oldugumdan varligimi unutmasi olasi degil ama ama sasirmak kendimi ifade zorlugu cekmeme neden oluyo benim siz bize numara aldirdiniz onu bekliyoruz gelir gelir ariyim bari ben  iceri gidip gelir aradim birazdan gelecekmis yukaridaymissoz konusu insan birkac dakika sonra geldi urunun bozuk oldugunu gordukleri halde para iadesi icin teknik servise gidip bir dizi testten gecirilmesi gerekiyormus ben urunu aldiktan 24 saatten once goturmustum bu durumda vakumlu paketteki urunlerden almaya karar verip harcanacak iade fisi aliyor ve kendimi bos cdlere boguyorumbenim bu deneyimden anladigim vatanin kendisinde bozuk mal alan musterilerine suc musterininmis gibi davranmasi e malin bozuk olup olmayacagini da onceden bilemeyecegimize gore ordan herhangi birsey alarak potansiyel suclu konumuna dusuyoruzaradiginiz urun baska bir yerde yoksa ya da oradan almak kolayiniza geliyorsa urun kutusunu bos almamaya dikkat edin ki sucunuz agir olmasin,
Kış,Öğlen,enteresan elemanları bulunan yer ipodumun bozulan kulaklığını teslim ettikten yaklaşık bir ay sonra teslim ettiğim görevli arayıp tamir olduğunu gelip teslim alabileceğimi söyler buraya kadar normal bundan bir hafta gelen telefon ise dumur sebebidir iyi günler cipiro siz misiniz buyrun benim ben vatan bilgisayardan aramıştım ipodunuzla ilgili evet geçen hafta da aramıştınız tamir sürecinin devam edebilmesi için aletin kendisini de getirmeniz gerekiyor  alo geçen hafta tamir oldu gelip alabilirsiniz diye aradınız nasıl yaniyoksa bunlar mı bozdu tekrartekrar nasıl bozulmuş olabilir içerden başka birine sesleniş aletin kendisini getirmesi gerekmiyor muydu tamam tamir edilmiş gelip alabilirsiniz,
Kış,Öğlen,teknik destek olayı büyük oranda yalan olan firma ürünle ilgili teknik bir sorun olduğunda sizi direkman distribütöre yönlendirmek gibi enterasan bir huyları vardır öyle ki çok basit bir usb flash belleğin driverı konusunda bile size dağıtıcı firmanın telefonunu vermekten çekinmezler dağıtıcı firmalar da genelde son kullanıcıyla muhattab olmadıkları için karşılıklı bir dumur yaşanır aradığınızda hp başta olmak üzere pek çok marka üründeki ufak tefek sorunları bile kendi servislerine değil 3 parti yetkili servislere yaptırmaktadırlar böylece kendileri ürünün servisi için hp veya diğer firmalardan almaları gereken servis ücretini alamaz ancak ürünü getirmegötürme ve eleman masrafından da yırtmış olurlarçalışanlar konusundaki şikayetlerdeyse birincil sorumlu elemanlar değil bunların eğitiminden sorumlu olan vatan bilgisayarın kendisidir asgari ücrete haftanın 6 günü çalışan insanların kalifiye elemanlar olması ve süper hizmet vermeleri beklenemez tabi ki aldıkları paraya oranla gayet iyi iş çıkardıklarına şüphem yok evet bir satıcı sattığı ürünün ne olduğunu bilmeli ancak burada standart türk mantalitesi devreye girmekte ve satıcı ulan 3 kuruş para alıyoz zaten yarın öbür gün alır başımı giderim hiçbir işime yaramayacak bilgiyi neden öğreneyim diye düşünmektedir yani sattığı tüm ürünleri en ince ayrıntısına kadar yalayıp yutsa bile bu bilgi maaşına direk olarak yansımadığı için insanlar kendilerini geliştirmeye çalışmıyorlar ayrıca sattıkları ürün yelpazesinin genişliği düşünüldüğünde bu kadar dar bir kadronun tüm bu ürünlere teknik anlamda hakim olabilmesi de pek mümkün değil satış ve destek elemanlarının yetersizliği sadece vatan bilgisayarın değil türkiyedeki teknoloji mağazalarının hepsinin ortak sorunudur bu da tamamen bakkalmarket mantığıyla yönetilmelerinden kaynaklanıyor,
İlkbahar,Sabah,telefonu müsterinin yüzüne kapatabilecek kadar yüzsüz ve terbiyesiz insancıkların da çalışanları içinde bulunduğu firmamsı,
İlkbahar,Öğlen,insanlara bozuk mal satıp sonrada değiştirmeyen firma 30 gün bekletmek nedir tüketici haklarına uymayan batı dünyasında mazeret göstermeksizin istediğin şeyi değiştirebildiğini bilmeyen firmadır ki bozuk ürünü değiştirmekte zorluk çıkartıyorlar,
İlkbahar,Öğlen,almış olduğum dvd writerın eve gelir gelmez bir heves takacakken bir pin inin yamuk olduğunu görmemle geri götürdüğüm orda bana düzeltip deneseydin çalışırdı bunu iade alamayız diye başta ağız büken çalışanlarının olduğu daha sonra benim 1 saat önce aldığım ürünü o şekilde kullanmayacağım konusunda ısrar etmemle birlikte az önce kesinlikle değiştiremeyiz diyen firma yetkilileri bir an da ilahi bir mesaj almışçasına değiştirmeyi kabul edip benim açılmamış naylon poşetli bir kutu istememe rağmen bütün stoklarda bir tek bile açılmamış dvd wirter bulamamaları sonucu aldığım ürünün sağını solunu en ince detayına kadar inceleyerek değiştirdiğim yapmış oldukları astronomik taksit sayıları da olmasa kapısından bile geçilmeyecek olan firma,
Sonbahar,Gece,insanımızın sürü psikolojisi ile birbirinden etkilenmesinden kelli kendini bilmez bir tavırla saldırdığı mağazadır herkes bu indirimden faydalanmak için çıldırıyor ben niçin bekliyorum tavrından dolayı kazanan yine vatan bilgisayar olmuştur aslında bu tür günleri yılda iki kere falan yapsa kendisi için ciddi bir atılım olur biraz bakındım ve fiyatlar bana pek cazip gelmedi adamın hiç plazma alacağı yokken ani kararla 30005000 ytlye plazma aldırmak ne güzel bir ticari zekadır,
Sonbahar,Gece,müşteri odaklılığı cardfinans sahiplerine indirim yapmak olarak algılayan bir türlü içim ısınmayan alışveriş yaptığına pişman olunan elektronik mağazası,
Sonbahar,Sabah,yazıcının kendisini bu mağazalardan birinden satın almış olmama rağmen aynı bölgede bulunan teknorama teknosa officeoneve mavi bilgisayarda bulamadığım epson tonerini bulduğum beni memnun etmiş firmadır yazıcıyı satın aldığım mağaza ise bana toner temin edemeyeceklerini ileri bir tarihta getirtme şansı da olmadığını söyleyerek dumurlara yelken açmama vesile olmuştur,
Sonbahar,Sabah,dun izmir ubesinde ultra sikindirik bir external hard disk almak icin saat 1800den 2030a kadar inat edip bekledigim surecte gordugum insan manzaralariyla beni hayretler icinde birakmi irketo kuyruk adam baina ikier ucer bilgisayar toplandigi icin bitmek bilmedi ulan millette para yok diyosunuz hale bak,
Sonbahar,Sabah,uyanıklık edip telefon ile alalım dedik sadece mağazada geçerliymiş kampanya37 dakika telefonda beklediğime mi yanayım bi 20 dakikada düşürmeye çalışmıştımcall center daki avr ın bunu başta söylemediğine mi yanayımoradaki zavallı çocukların çaresizce üzgün olduklarını söylemelerine mi yoksa boşu boşuna sabahtan beri boğazlarını patlattıklarına mıkoy kardeşim başa mesajı burdan kampanya yok nanay diye hem çocuklar fırça yemesinler hem de bir ton gereksiz telefondan kurtulsunlar,
